r_a,r_b,L,finite,hjb_converged,hjb_statistic,kfe_mass_error,kfe_min_mass,R1,R2,R3,R1_norm,R2_norm,R3_norm,resid_inf_norm,A_hh,B_hh,L_hh,K,w,Y,T,R_resource_structural,W_taper,R_resource_faithful,R_wealth_chain,R_wealth_direct
0.0,0.1,1.95,1,1,8.500047599113714e-08,1.1102230246251565e-16,-3.027191541962768e-15,-125.88558581778264,3.9544415724699,-1.1544441207993221,-1.0000000000000004,3.9544415724699,-0.5920226260509345,3.9544415724699,-4.7081427322014784e-14,4.9544415724699,0.7955558792006778,125.8855858177826,2.8691871411460426,8.742054570679349,0.7392372387852174,2.4200246353367163,0.0,2.4200246353367163,2.420024635336716,1.0141780414728698e-15
0.0,0.1,2.3,1,1,7.1066992290980124e-09,1.1102230246251565e-16,-9.201925788096622e-15,-148.4804345543078,3.985377670031946,-1.516536191102697,-1.0000000000000009,3.985377670031946,-0.6593635613489988,3.985377670031946,-1.4090083735883173e-13,4.985377670031946,0.7834638088973028,148.48043455430766,2.8691871411460426,10.31114128849359,0.8898695636953845,3.3000044508020947,0.0,3.3000044508020947,3.3000044508020947,2.658498654437516e-15
0.0,0.1,2.65,1,1,1.5018315480119782e-09,1.1102230246251565e-16,-5.194262781102828e-30,-171.07528329083104,3.999999999999816,-1.8779328861698092,-0.9999999999999899,3.999999999999816,-0.7086539193093621,3.999999999999816,1.7316325325631553e-12,4.999999999999816,0.7720671138301907,171.07528329083277,2.8691871411460426,11.880228006307831,1.0405018886055517,4.179919755593628,0.0,4.179919755593628,4.179919755593628,-2.877984151628907e-14
0.0,0.1,3.0,1,1,3.637770973341503e-09,1.1102230246251565e-16,-9.172306143019935e-31,-193.67013202735606,3.9999999999998117,-2.238699010995547,-0.9999999999999908,3.9999999999998117,-0.7462330036651824,3.9999999999998117,1.79448870573808e-12,4.999999999999812,0.761300989004453,193.67013202735785,2.8691871411460426,13.449314724122072,1.191134213515719,5.059759452958057,0.0,5.059759452958057,5.05975945295806,-2.768813979044321e-14
0.015,-0.05,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.05,0.55,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.05,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.05,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.05,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.05,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.05,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.05,2.65,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.05,3.0,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.03125,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.03125,0.55,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.03125,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.03125,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.03125,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.03125,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.03125,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.03125,2.65,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.03125,3.0,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.012499999999999997,0.2,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.012499999999999997,0.55,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.012499999999999997,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.012499999999999997,1.2499999999999998,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.012499999999999997,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.012499999999999997,1.95,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.012499999999999997,2.3,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.012499999999999997,2.65,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,-0.012499999999999997,3.0,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,0.0062500000000000056,0.2,1,1,5.4481034794662264e-08,1.1102230246251565e-16,-2.1836290777649314e-16,-6.194894528375345,-0.6834671955261997,0.7463431409351569,-1.0000000000000013,-0.6834671955261997,3.7317157046757843,3.7317157046757843,-9.02680089162245e-15,0.3165328044738003,0.9463431409351569,6.194894528375336,2.202629165644564,0.6883216142639261,0.059828874969336907,-1.294868303513238,-4.748637371916608e-19,-1.294868303513238,-1.3877917214388682,2.4891600015401276e-16
0.015,0.0062500000000000056,0.55,1,1,4.551750976133917e-08,1.1102230246251565e-16,-4.499650667418878e-32,-17.035959953032165,-0.7746587535671079,0.379600221831461,-0.9999999999999993,-0.7746587535671079,0.6901822215117472,0.9999999999999993,9.028782290508043e-15,0.22534124643289208,0.9296002218314611,17.035959953032176,2.202629165644564,1.8928844392257973,0.1754669061656765,-0.44483293214535685,4.572638762039417e-19,-0.44483293214535685,-0.7003723314408395,-2.01823783908659e-16
0.015,0.0062500000000000056,0.8999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,0.0062500000000000056,1.2499999999999998,1,1,2.4832811362784923e-08,2.220446049250313e-16,0.0,-38.71809080234582,-0.945485995467724,-0.3517041651030405,-0.9999999999999994,-0.945485995467724,-0.2813633320824324,0.9999999999999994,2.264555953114213e-14,0.05451400453227595,0.8982958348969593,38.71809080234584,2.202629165644564,4.302010089149538,0.40674296855835557,1.2510844402477372,1.0680949353299627e-18,1.2510844402477372,0.6703130782125502,-7.480934923547628e-16
0.015,0.0062500000000000056,1.5999999999999999,1,1,1.74000440722466e-08,1.1102230246251565e-16,-4.065008454715831e-16,-49.559156227002696,-1.024263011320837,-0.7163450120704192,-1.0000000000000002,-1.024263011320837,-0.44771563254401203,1.024263011320837,-1.3621698112228761e-14,-0.024263011320837136,0.8836549879295806,49.55915622700268,2.202629165644564,5.506572914111409,0.5223809997546952,2.0971071282459013,-6.216109080391671e-19,2.0971071282459013,1.3537197848408604,3.8750166510462527e-16
0.015,0.0062500000000000056,1.95,1,1,1.1490104867561968e-08,1.1102230246251565e-16,-2.8487649268418477e-16,-60.400221651659535,-1.0983572984072048,-1.0803612475979545,-1.0000000000000002,-1.0983572984072048,-0.554031409024592,1.0983572984072048,-9.108415517951527e-15,-0.09835729840720475,0.8696387524020455,60.40022165165953,2.202629165644564,6.7111357390732795,0.6380190309510348,2.9419290790080206,-4.028209146561532e-19,2.9419290790080206,2.035925754233129,2.5429796772491034e-16
0.015,0.0062500000000000056,2.3,1,1,7.946368896227796e-09,1.1102230246251565e-16,-2.988001496040609e-16,-71.24128707631637,-1.1678072297801736,-1.443787677827168,-1.0000000000000002,-1.1678072297801736,-0.627733772968334,1.1678072297801736,-9.13859589191264e-15,-0.16780722978017357,0.8562123221728316,71.24128707631635,2.202629165644564,7.915698564035151,0.7536570621473744,3.785614988715206,-3.9219364596724864e-19,3.785614988715206,2.7169956825704604,2.825532974721226e-16
0.015,0.0062500000000000056,2.65,1,1,6.343341851788864e-09,1.1102230246251565e-16,-1.5641153550471265e-16,-82.0823525009732,-1.2328013781257683,-1.8066572416710174,-1.0,-1.2328013781257683,-0.6817574496871764,1.2328013781257683,-4.5858088381198286e-15,-0.23280137812576834,0.8433427583289826,82.0823525009732,2.202629165644564,9.120261388997022,0.869295093343714,4.628227229824085,-1.9130029144078253e-19,4.628227229824085,3.396991942309486,1.802959136250687e-16
0.015,0.0062500000000000056,3.0,1,1,5.942112579759851e-09,1.1102230246251565e-16,-4.0867283103950127e-16,-92.92341792563006,-1.2936335593757793,-2.1690010583041883,-1.0000000000000002,-1.2936335593757793,-0.7230003527680627,1.2936335593757793,-1.1509735841073936e-14,-0.2936335593757794,0.8309989416958116,92.92341792563005,2.202629165644564,10.324824213958891,0.9849331245400537,5.469825616697499,-4.674028030429111e-19,5.469825616697499,4.07597434781305,3.5655535157196423e-16
0.015,0.02500000000000001,0.2,1,1,8.573579179937951e-09,1.1102230246251565e-16,-7.218332629792825e-16,-6.1948945283753485,1.7919431488678734,0.7386870472019582,-1.000000000000002,1.7919431488678734,3.693435236009791,3.693435236009791,-1.252439777195952e-14,2.7919431488678734,0.9386870472019582,6.194894528375336,2.202629165644564,0.6883216142639261,0.041078874969336904,-1.3341264223836988,-1.84861165263405e-19,-1.3341264223836988,-1.427049840309329,4.023020759245936e-16
0.015,0.02500000000000001,0.55,1,1,8.514085436672758e-09,1.1102230246251565e-16,-1.2126442352261636e-16,-17.03595995303218,1.8265922467444247,0.37209283648148705,-1.0000000000000002,1.8265922467444247,0.67653242996634,1.8265922467444247,-2.065202095323978e-15,2.8265922467444247,0.9220928364814871,17.035959953032176,2.202629165644564,1.8928844392257973,0.15671690616567652,-0.48608430113185297,-3.1726582140487944e-20,-0.48608430113185297,-0.7416237004273358,2.6909837854487868e-17
0.015,0.02500000000000001,0.8999999999999999,1,1,8.821082531085267e-09,1.1102230246251565e-16,-0.0,-27.877025377689005,1.8629408586097238,0.006236044691439679,-0.9999999999999999,1.8629408586097238,0.006928938546044089,1.8629408586097238,2.081410424369989e-15,2.862940858609724,0.9062360446914396,27.87702537768901,2.202629165644564,3.097447264187668,0.27235493736201605,0.3605349952454615,3.374513346007341e-20,0.3605349952454615,-0.05762038541987423,-7.265656220711724e-17
0.015,0.02500000000000001,1.2499999999999998,1,1,9.583551729974715e-09,1.1102230246251565e-16,-3.7382392419079867e-16,-38.71809080234585,1.9007719796472395,-0.3589242474915413,-1.0000000000000002,1.9007719796472395,-0.28713939799323307,1.9007719796472395,-6.420620286200246e-15,2.9007719796472395,0.8910757525084585,38.71809080234584,2.202629165644564,4.302010089149538,0.3879929685583556,1.2058140277578997,-1.100776484823243e-19,1.2058140277578997,0.6250426657227116,1.5473156766330524e-16
0.015,0.02500000000000001,1.5999999999999999,1,1,1.0912774683902171e-08,1.1102230246251565e-16,-5.02288958349481e-16,-49.55915622700269,1.9398587007718384,-0.7234269077495816,-1.0000000000000002,1.9398587007718384,-0.4521418173434886,1.9398587007718384,-8.966951456696972e-15,2.9398587007718384,0.8765730922504182,49.55915622700268,2.202629165644564,5.506572914111409,0.5036309997546952,2.0498317547485705,-1.6162339165405488e-19,2.0498317547485705,1.3064444113435296,2.1124222715772975e-16
0.015,0.02500000000000001,1.95,1,1,1.378083780423367e-08,2.220446049250313e-16,-6.336790738553392e-16,-60.40022165165954,1.9799697426390703,-1.0873087531667163,-1.0000000000000002,1.9799697426390703,-0.5575942323931878,1.9799697426390703,-1.1897306231047546e-14,2.9799697426390703,0.8626912468332837,60.40022165165953,2.202629165644564,6.7111357390732795,0.6192690309510348,2.892663380869381,-2.235540410228215e-19,2.892663380869381,1.9866600560944894,2.9197174072119337e-16
0.015,0.02500000000000001,2.3,1,1,1.6903388910805006e-08,1.1102230246251565e-16,-0.0,-71.24128707631631,2.020874900802086,-1.4506045817691748,-0.9999999999999994,2.020874900802086,-0.6306976442474673,2.020874900802086,4.9101810968139154e-14,3.020874900802086,0.8493954182308251,71.24128707631635,2.202629165644564,7.915698564035151,0.7349070621473743,3.734380266337528,9.532830903731423e-19,3.734380266337528,2.665760960192783,-9.364623573361777e-16
0.015,0.02500000000000001,2.65,1,1,8.632259351770699e-09,2.220446049250313e-16,-2.6275885613051367e-16,-82.0823525009732,2.062350254949423,-1.813347226423208,-1.0,2.062350254949423,-0.6842819722351728,2.062350254949423,-5.298219095362786e-15,3.062350254949423,0.8366527735767918,82.0823525009732,2.202629165644564,9.120261388997022,0.850545093343714,4.575049885358861,-1.0559065983767191e-19,4.575049885358861,3.343814597844263,1.601135352342028e-16
0.015,0.02500000000000001,3.0,1,1,3.776200685479125e-09,2.220446049250313e-16,-5.382958766095026e-16,-92.92341792563006,2.104182987728141,-2.17556762431454,-1.0000000000000002,2.104182987728141,-0.7251892081048467,2.104182987728141,-1.1105748477046023e-14,3.104182987728141,0.82443237568546,92.92341792563005,2.202629165644564,10.324824213958891,0.9661831245400536,5.414735825298504,-2.262155535865409e-19,5.414735825298504,4.020884556414056,3.0273567586298854e-16
0.015,0.04375000000000001,0.2,1,1,7.048833339240446e-08,1.1102230246251565e-16,-4.2182382151707613e-16,-6.19489452837534,3.0806055808253454,0.7238629649493851,-1.0000000000000007,3.0806055808253454,3.619314824746925,3.619314824746925,-3.4494648126165875e-15,4.080605580825345,0.923862964949385,6.194894528375336,2.202629165644564,0.6883216142639261,0.0223288749693369,-1.3970896206281036,-4.3059118517479745e-20,-1.3970896206281036,-1.4900130385537336,2.5227972988582376e-17
0.015,0.04375000000000001,0.55,1,1,4.3420371298452665e-08,1.1102230246251565e-16,-1.7614310540114104e-32,-17.035959953032172,3.128784838897465,0.35763647134274346,-0.9999999999999998,3.128784838897465,0.650248129714079,3.128784838897465,3.9919883181068694e-15,4.128784838897465,0.9076364713427435,17.035959953032176,2.202629165644564,1.8928844392257973,0.1379669061656765,-0.5509221635604236,4.873710723303623e-20,-0.5509221635604236,-0.8064615628559063,-8.510236221481788e-17
0.015,0.04375000000000001,0.8999999999999999,1,1,6.238415650727802e-08,1.1102230246251565e-16,-7.020067005912225e-32,-27.877025377689,3.175012847455978,-0.007845339143566887,-0.9999999999999998,3.175012847455978,-0.008717043492852098,3.175012847455978,7.39518918697916e-15,4.175012847455978,0.892154660856433,27.87702537768901,2.202629165644564,3.097447264187668,0.25360493736201606,0.2939377544582404,9.528347810964076e-20,0.2939377544582404,-0.12421762620709526,-1.8147321903120254e-16
0.015,0.04375000000000001,1.2499999999999998,1,1,6.131330110292765e-09,2.220446049250313e-16,-3.521071444047574e-31,-38.71809080234583,3.219236505994237,-0.3726261609117948,-0.9999999999999997,3.219236505994237,-0.2981009287294359,3.219236505994237,1.5027123589200602e-14,4.219236505994237,0.877373839088205,38.71809080234584,2.202629165644564,4.302010089149538,0.3692429685583556,1.1375737041790936,2.134403145951757e-19,1.1375737041790936,0.5568023421439064,-3.011379042403783e-16
0.015,0.04375000000000001,1.5999999999999999,1,1,4.515651852443625e-09,1.1102230246251565e-16,-1.6274637912294925e-16,-49.55915622700268,3.261418206163097,-0.7367473107139595,-1.0,3.261418206163097,-0.4604670691962247,3.261418206163097,-1.3043932854095723e-15,4.261418206163097,0.8632526892860404,49.55915622700268,2.202629165644564,5.506572914111409,0.4848809997546952,1.9800643184374442,-2.0785890562312137e-20,1.9800643184374442,1.2366769750324038,5.651065949442452e-17
0.015,0.04375000000000001,1.95,1,1,3.7870577784815396e-09,2.220446049250313e-16,-1.0590592257807974e-30,-60.40022165165939,3.3015563764449487,-1.100247900399912,-0.9999999999999978,3.3015563764449487,-0.5642296925127753,3.3015563764449487,1.3681217305648992e-13,4.301556376444949,0.8497520996000881,60.40022165165953,2.202629165644564,6.7111357390732795,0.6005190309510349,2.821482642182041,2.427379175510854e-18,2.821482642182041,1.9154793174071516,-2.3456548818567416e-15
0.015,0.04375000000000001,2.3,1,1,3.691635441782637e-09,1.1102230246251565e-16,-1.5307837102305494e-31,-71.24128707631634,3.33965974693002,-1.463164693975223,-0.9999999999999998,3.33965974693002,-0.636158562597923,3.33965974693002,1.809748046974558e-14,4.33965974693002,0.8368353060247768,71.24128707631635,2.202629165644564,7.915698564035151,0.7161570621473743,3.661897036944102,3.5148870041494277e-19,3.661897036944102,2.5932777307993566,-3.207526532390011e-16
0.015,0.04375000000000001,2.65,1,1,4.071427639473768e-09,2.220446049250313e-16,-1.2099792316632794e-15,-82.08235250097322,3.375792068663241,-1.8255324945481037,-1.0000000000000002,3.375792068663241,-0.688880186621926,3.375792068663241,-1.3952687353922802e-14,4.375792068663241,0.8244675054518961,82.0823525009732,2.202629165644564,9.120261388997022,0.8317950933437139,4.501369832535582,-2.917062314662516e-19,4.501369832535582,3.2701345450209836,2.6442069188657904e-16
0.015,0.04375000000000001,3.0,1,1,4.966821620655537e-09,1.1102230246251565e-16,-2.587342857287117e-16,-92.92341792563005,3.4100372016024263,-2.187383972825476,-1.0,3.4100372016024263,-0.7291279909418252,3.4100372016024263,-3.369766399726464e-15,4.410037201602426,0.812616027174524,92.92341792563005,2.202629165644564,10.324824213958891,0.9474331245400536,5.339958516071881,-7.461531882244804e-20,5.339958516071881,3.9461072471874323,4.636691202193202e-17
0.015,0.06250000000000001,0.2,1,1,9.045900739579338e-08,2.220446049250313e-16,-2.0273514350605244e-15,-6.1948945283753485,3.5509831364541578,0.710495168766307,-1.000000000000002,3.5509831364541578,3.552475843831535,3.552475843831535,-1.2222328210333729e-14,4.550983136454158,0.910495168766307,6.194894528375336,2.202629165644564,0.6883216142639261,0.003578874969336898,-1.4592268017608447,-2.0629645477038636e-19,-1.4592268017608447,-1.552150219686475,1.8904161092777728e-16
0.015,0.06250000000000001,0.55,1,1,3.214220356539954e-08,2.220446049250313e-16,-5.792331385371355e-32,-17.035959953032176,3.583228769894397,0.3448332160871479,-1.0,3.583228769894397,0.6269694837948143,3.583228769894397,1.405220217619562e-15,4.583228769894397,0.8948332160871479,17.035959953032176,2.202629165644564,1.8928844392257973,0.1192169061656765,-0.6140211430039983,2.3619891005601293e-20,-0.6140211430039983,-0.8695605422994812,-1.4800410819968385e-17
0.015,0.06250000000000001,0.8999999999999999,1,1,1.3939867926637817e-08,1.1102230246251565e-16,-5.38396833886459e-32,-27.87702537768901,3.613729948244549,-0.020109325488619656,-1.0,3.613729948244549,-0.022343694987355174,3.613729948244549,1.6693698694919323e-15,4.613729948244549,0.8798906745113803,27.87702537768901,2.202629165644564,3.097447264187668,0.23485493736201607,0.229946637699324,2.871418409830427e-20,0.229946637699324,-0.1882087429660115,-2.9264448666755533e-17
0.015,0.06250000000000001,1.2499999999999998,1,1,7.0645640448674385e-09,1.1102230246251565e-16,-1.8026617262621032e-30,-38.7180908023457,3.642573086322515,-0.38437647824918697,-0.9999999999999963,3.642573086322515,-0.3075011825993496,3.642573086322515,1.4331633935652974e-13,4.642573086322515,0.8656235217508128,38.71809080234584,2.202629165644564,4.302010089149538,0.3504929685583556,1.0727535594825184,2.6312571976933556e-18,1.0727535594825184,0.49198219744733296,-1.7486349010819404e-15
0.015,0.06250000000000001,1.5999999999999999,0,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,0.06250000000000001,1.95,1,1,5.198991814836518e-08,1.1102230246251565e-16,-6.014845851303703e-32,-60.40022165165952,3.6955620171175365,-1.1110467165683495,-0.9999999999999999,3.6955620171175365,-0.5697675469581279,3.6955620171175365,4.312071272925438e-15,4.6955620171175365,0.8389532834316503,60.40022165165953,2.202629165644564,6.7111357390732795,0.5817690309510348,2.7551710156660603,1.0143102225592333e-19,2.7551710156660603,1.8491676908911687,-4.9615013544212016e-17
0.015,0.06250000000000001,2.3,1,1,5.344038100929538e-09,1.1102230246251565e-16,-1.78024051395919e-18,-71.24128707631608,3.7201002693470464,-1.4735269367716697,-0.9999999999999962,3.7201002693470464,-0.6406638855528999,3.7201002693470464,2.745270373614998e-13,4.720100269347046,0.8264730632283301,71.24128707631635,2.202629165644564,7.915698564035151,0.6974070621473744,3.594901435512296,7.35112950940961e-18,3.594901435512296,2.5262821293675546,-2.2359170447539484e-15
0.015,0.06250000000000001,2.65,1,1,4.666588893087464e-09,1.1102230246251565e-16,-1.008570396945053e-16,-82.0823525009732,3.742776570222432,-1.8354765952292338,-1.0,3.742776570222432,-0.6926326774449939,3.742776570222432,-1.3624507630399691e-15,4.742776570222432,0.814523404770766,82.0823525009732,2.202629165644564,9.120261388997022,0.813045093343714,4.433754891159105,-4.0217897572263604e-20,4.433754891159105,3.202519603644506,1.457624499910601e-17
